Actual_Next_Total,Predicted_Next_Total,Hour,Minute,DayOfWeekNum,IsWeekend,IntervalIndex,FixedCycle_GivesGreen,Adaptive_GivesGreen,Actual_LowDemand,Actual_HighDemand,FixedCycle_WastedGreen,Adaptive_WastedGreen,FixedCycle_MissedHighDemand,Adaptive_MissedHighDemand,FixedCycle_Outcome,Adaptive_Outcome
42.0,103.9446663704345,21,45,1,0,933,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
54.0,40.32847043362736,22,0,1,0,934,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
34.0,44.29641711247495,22,15,1,0,935,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
45.0,46.17276270334751,22,30,1,0,936,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
59.0,40.961586134162815,22,45,1,0,937,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
45.0,43.85474016409659,23,0,1,0,938,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
44.0,40.58946875509543,23,15,1,0,939,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
43.0,41.8015817762775,23,30,1,0,940,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
40.0,41.9932715975501,23,45,1,0,941,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
53.0,42.770205402106875,0,0,2,0,942,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
31.0,42.96293047688121,0,15,2,0,943,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
34.0,44.8781683951833,0,30,2,0,944,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
32.0,42.29267458266622,0,45,2,0,945,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
37.0,42.45057645763957,1,0,2,0,946,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
45.0,46.521298659146694,1,15,2,0,947,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
32.0,42.12804312022672,1,30,2,0,948,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
37.0,48.14244467336637,1,45,2,0,949,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
49.0,41.316624495977074,2,0,2,0,950,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
33.0,43.152636793994304,2,15,2,0,951,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
27.0,44.10481227201,2,30,2,0,952,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
40.0,43.2968042785896,2,45,2,0,953,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
28.0,42.87776639448543,3,0,2,0,954,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
45.0,41.32454948342975,3,15,2,0,955,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
54.0,46.17315127705024,3,30,2,0,956,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
47.0,78.86934943457385,3,45,2,0,957,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
142.0,109.43574895712977,4,0,2,0,958,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
99.0,130.236847412188,4,15,2,0,959,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
147.0,109.50333434828458,4,30,2,0,960,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
136.0,130.46368912897142,4,45,2,0,961,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
109.0,131.3847854396668,5,0,2,0,962,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
120.0,131.83363802193077,5,15,2,0,963,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
140.0,116.17890838042538,5,30,2,0,964,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
195.0,137.1268610262203,5,45,2,0,965,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
186.0,185.05274279334958,6,0,2,0,966,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
162.0,187.31796701534861,6,15,2,0,967,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
177.0,190.23844175907067,6,45,2,0,968,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
165.0,194.26828441014808,7,0,2,0,969,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
191.0,185.71193242045786,7,30,2,0,970,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
211.0,187.69138894105643,7,45,2,0,971,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
213.0,182.58592201082286,8,0,2,0,972,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
164.0,192.6230394431168,8,15,2,0,973,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
148.0,186.03703593892126,8,45,2,0,974,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
112.0,163.9798521770481,9,0,2,0,975,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
145.0,99.69057440435544,9,15,2,0,976,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
83.0,135.25984073738312,9,30,2,0,977,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
116.0,98.3190025185523,9,45,2,0,978,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
141.0,104.4961076390729,10,30,2,0,979,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
75.0,91.16934488573925,11,0,2,0,980,1,1,1,0,1,1,0,0,Wasted green,Wasted green
75.0,93.8243733958477,11,15,2,0,981,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
66.0,91.60347253374252,11,30,2,0,982,1,1,1,0,1,1,0,0,Wasted green,Wasted green
111.0,91.75864590195012,11,45,2,0,983,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
107.0,84.8866805292136,12,0,2,0,984,1,0,0,0,0,0,0,0,Useful green / acceptable,Acceptable red / low-medium demand
80.0,93.05512091852258,12,15,2,0,985,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
100.0,90.11865654135768,12,30,2,0,986,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
77.0,92.20677556545816,12,45,2,0,987,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
80.0,107.26885716662275,13,0,2,0,988,1,1,1,0,1,1,0,0,Wasted green,Wasted green
92.0,115.25786306599296,13,15,2,0,989,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
152.0,120.25441253066636,13,30,2,0,990,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
127.0,123.51019512509785,13,45,2,0,991,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
112.0,110.44609524237181,14,0,2,0,992,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
174.0,114.28004893409933,14,15,2,0,993,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
86.0,134.97378418323632,14,30,2,0,994,1,1,1,0,1,1,0,0,Wasted green,Wasted green
130.0,123.73785050163362,14,45,2,0,995,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
101.0,117.6007327470857,15,0,2,0,996,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
93.0,118.9892947821675,15,15,2,0,997,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
113.0,131.51180250463528,15,30,2,0,998,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
189.0,128.3801891255495,15,45,2,0,999,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
171.0,176.09568215728166,16,0,2,0,1000,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
220.0,185.13676431330308,16,15,2,0,1001,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
221.0,182.6604364503523,16,30,2,0,1002,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
205.0,183.83187555079638,16,45,2,0,1003,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
188.0,187.1839078694576,17,0,2,0,1004,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
176.0,194.15651345995292,17,15,2,0,1005,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
214.0,190.08636441663558,17,30,2,0,1006,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
179.0,188.43450908722275,17,45,2,0,1007,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
206.0,176.9185698452802,18,0,2,0,1008,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
199.0,170.10176034179017,18,15,2,0,1009,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
91.0,149.87652304399532,18,30,2,0,1010,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
117.0,132.5310074614513,18,45,2,0,1011,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
140.0,127.52509574549545,19,0,2,0,1012,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
115.0,120.1255502409942,19,15,2,0,1013,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
147.0,120.28870730366418,19,45,2,0,1014,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
146.0,120.98967930293298,20,0,2,0,1015,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
139.0,129.49030741434618,20,15,2,0,1016,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
154.0,131.5917486457486,20,30,2,0,1017,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
161.0,132.01556408844436,20,45,2,0,1018,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
144.0,134.29674812090727,21,0,2,0,1019,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
150.0,130.05118732215897,21,15,2,0,1020,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
158.0,125.05547838138578,21,30,2,0,1021,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
35.0,121.56228779283491,21,45,2,0,1022,1,1,1,0,1,1,0,0,Wasted green,Wasted green
40.0,40.27866480257138,22,0,2,0,1023,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
45.0,43.72865683881302,22,15,2,0,1024,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
55.0,43.397128403832596,22,30,2,0,1025,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
46.0,43.103487375359755,22,45,2,0,1026,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
39.0,41.27171877776585,23,0,2,0,1027,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
38.0,41.88444083134959,23,15,2,0,1028,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
29.0,41.116594837853235,23,30,2,0,1029,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
45.0,41.722667219434996,23,45,2,0,1030,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
50.0,40.80364914498943,0,0,3,0,1031,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
51.0,42.49171418890896,0,15,3,0,1032,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
42.0,43.41324749188903,0,30,3,0,1033,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
35.0,40.94091544961981,0,45,3,0,1034,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
25.0,40.76352900534926,1,0,3,0,1035,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
32.0,42.358315440347745,1,15,3,0,1036,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
47.0,42.68751419146955,1,30,3,0,1037,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
49.0,41.2123678815068,1,45,3,0,1038,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
48.0,43.501804851373315,2,0,3,0,1039,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
32.0,44.14070911322181,2,15,3,0,1040,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
44.0,42.90468252899684,2,30,3,0,1041,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
48.0,42.507212464023105,2,45,3,0,1042,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
39.0,39.178894885822835,3,0,3,0,1043,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
40.0,44.0776123543959,3,15,3,0,1044,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
42.0,46.63564541197066,3,30,3,0,1045,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
29.0,73.92419229719087,3,45,3,0,1046,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
119.0,111.74030124581621,4,0,3,0,1047,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
100.0,101.80164190870468,4,15,3,0,1048,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
120.0,126.27258740412316,4,30,3,0,1049,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
112.0,117.98543058342214,4,45,3,0,1050,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
95.0,115.15791672273345,5,0,3,0,1051,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
147.0,116.90881194404466,5,15,3,0,1052,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
127.0,146.4427564944989,5,30,3,0,1053,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
203.0,141.74219368614652,5,45,3,0,1054,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
192.0,183.93372269940457,6,0,3,0,1055,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
172.0,188.1275339931599,6,15,3,0,1056,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
166.0,185.72137104375142,6,30,3,0,1057,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
177.0,191.0056086996744,7,0,3,0,1058,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
205.0,187.0009716350836,7,15,3,0,1059,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
198.0,189.48240532718657,7,30,3,0,1060,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
164.0,185.70083185204967,7,45,3,0,1061,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
213.0,172.31932511992736,8,15,3,0,1062,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
192.0,184.79654206398544,8,30,3,0,1063,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
184.0,182.97906691799642,8,45,3,0,1064,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
155.0,128.5782045052679,9,0,3,0,1065,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
68.0,102.36180656431549,9,30,3,0,1066,1,1,1,0,1,1,0,0,Wasted green,Wasted green
101.0,109.8078774996376,9,45,3,0,1067,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
116.0,109.8962189290903,10,0,3,0,1068,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
175.0,95.68453252195495,10,30,3,0,1069,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
79.0,138.61947913959523,10,45,3,0,1070,1,1,1,0,1,1,0,0,Wasted green,Wasted green
68.0,103.97620938769518,11,0,3,0,1071,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
57.0,90.7493208410136,11,15,3,0,1072,1,1,1,0,1,1,0,0,Wasted green,Wasted green
100.0,94.71296311098085,11,30,3,0,1073,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
71.0,90.63445445937921,11,45,3,0,1074,1,1,1,0,1,1,0,0,Wasted green,Wasted green
86.0,85.27295361545593,12,0,3,0,1075,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
93.0,86.50042731126933,12,15,3,0,1076,1,0,0,0,0,0,0,0,Useful green / acceptable,Acceptable red / low-medium demand
80.0,90.10060479844117,12,30,3,0,1077,0,1,1,0,0,1,0,0,Acceptable red / low-medium demand,Wasted green
97.0,87.93055007916396,12,45,3,0,1078,1,0,0,0,0,0,0,0,Useful green / acceptable,Acceptable red / low-medium demand
157.0,113.25617846736255,13,0,3,0,1079,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
154.0,119.93223239566909,13,15,3,0,1080,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
142.0,130.11590343028928,13,30,3,0,1081,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
73.0,112.61552284373516,14,0,3,0,1082,1,1,1,0,1,1,0,0,Wasted green,Wasted green
113.0,121.27178348577769,14,15,3,0,1083,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
96.0,102.13262992163058,14,30,3,0,1084,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
91.0,118.23656364478437,14,45,3,0,1085,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
160.0,113.66178968281079,15,0,3,0,1086,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
182.0,182.09987747586965,16,0,3,0,1087,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
170.0,186.2659265230019,16,15,3,0,1088,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
171.0,184.68033286914704,16,30,3,0,1089,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
185.0,190.4510707988152,16,45,3,0,1090,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
158.0,191.09416406312812,17,0,3,0,1091,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
206.0,180.63814183249144,17,30,3,0,1092,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
220.0,186.77973028347657,17,45,3,0,1093,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
211.0,175.42407952283057,18,0,3,0,1094,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
208.0,172.17208383276974,18,15,3,0,1095,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
164.0,141.6642133686676,18,30,3,0,1096,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
172.0,146.22092196818758,18,45,3,0,1097,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
161.0,143.40923494658747,19,0,3,0,1098,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
93.0,134.24370568943968,19,15,3,0,1099,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
151.0,127.63783766921247,19,30,3,0,1100,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
134.0,127.23902103737841,19,45,3,0,1101,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
135.0,126.78995707548789,20,0,3,0,1102,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
105.0,126.53527397992082,20,15,3,0,1103,0,1,0,0,0,0,0,0,Acceptable red / low-medium demand,Useful green / acceptable
90.0,123.37313671179704,20,30,3,0,1104,1,1,0,0,0,0,0,0,Useful green / acceptable,Useful green / acceptable
162.0,119.79094045812262,20,45,3,0,1105,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
142.0,127.8473257187922,21,0,3,0,1106,1,1,0,1,0,0,0,0,Useful green / acceptable,Useful green / acceptable
149.0,107.30955860198765,21,30,3,0,1107,0,1,0,1,0,0,1,0,Missed high-demand,Useful green / acceptable
42.0,103.16598923095555,21,45,3,0,1108,1,1,1,0,1,1,0,0,Wasted green,Wasted green
46.0,41.6306358818442,22,0,3,0,1109,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
38.0,43.172153845224415,22,15,3,0,1110,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
56.0,41.678127853822986,22,30,3,0,1111,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
42.0,43.33528118909495,22,45,3,0,1112,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
45.0,41.13141139331095,23,0,3,0,1113,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
48.0,41.467774657131976,23,15,3,0,1114,1,0,1,0,1,0,0,0,Wasted green,Acceptable red / low-medium demand
33.0,41.51732822121598,23,30,3,0,1115,0,0,1,0,0,0,0,0,Acceptable red / low-medium demand,Acceptable red / low-medium demand
